booking_id,pnr,route_id,from_city,to_city,provider,train_name,train_type,journey_type,booking_date,travel_date,days_until_departure,weekday,is_weekend,is_peak_season,departure_time,arrival_time,duration,duration_minutes,available_seats_at_booking,total_seats,occupancy_rate_at_booking,demand_level,delay_minutes,wifi,class_type,passenger_type,seat_number,booking_channel,base_price_at_booking,paid_price,currency,booking_status
PBK000358,PNR414164,ER0774,Lyon,Barcelona,SBB,InterCity 6774,InterCity,Direct,2025-03-21,2025-04-29,39,1,0,0,22:25,03:29,5h 4m,304,49,180,0.724,4,0,Yes,Standard,regular,16D,web,152.35,152.35,EUR,Confirmed
PBK000359,PNR331307,ER0335,London,Brussels,Renfe,Avant 9900,Avant,Connection,2026-02-13,2026-03-23,38,0,0,0,21:50,23:55,2h 5m,125,116,380,0.694,4,15,Yes,Standard,regular,13D,mobile_app,122.95,122.95,EUR,Confirmed
PBK000360,PNR994940,ER0530,Madrid,Barcelona,SNCB,EuroCity 7229,EuroCity,Direct,2025-11-17,2025-12-18,31,3,0,1,09:35,12:13,2h 38m,158,75,520,0.855,6,5,Yes,Standard,regular,14B,agent_portal,170.99,170.99,EUR,Confirmed
PBK000361,PNR294969,ER0996,Amsterdam,Berlin,Eurostar+SNCF,Eurostar+TGV 7326,Eurostar+TGV,Connection,2025-05-29,2025-06-13,15,4,0,1,19:35,23:25,3h 50m,230,78,520,0.849,6,0,No,Standard,regular,2A,mobile_app,184.56,184.56,EUR,Confirmed
PBK000362,PNR586208,ER0948,Lisbon,Madrid,SNCF+DB,TER+ICE 8596,TER+ICE,Connection,2025-03-06,2025-06-06,92,4,0,1,15:00,19:15,4h 15m,255,106,380,0.718,8,20,No,First Class,regular,16C,agent_portal,169.64,169.64,EUR,Confirmed
PBK000363,PNR956949,ER0679,London,Paris,SNCF,TGV INOUI 2328,TGV INOUI,Direct,2025-06-19,2025-06-30,11,0,0,1,08:30,11:01,2h 31m,151,10,520,0.98,10,0,Yes,Standard,regular,7C,mobile_app,203.85,203.85,EUR,Confirmed
PBK000364,PNR595793,ER0030,Rome,Milan,NS,Sprinter 2673,Sprinter,Direct,2025-03-04,2025-06-11,99,2,0,1,06:45,10:54,4h 9m,249,101,450,0.774,7,0,Yes,Standard,regular,17B,web,150.2,150.2,EUR,Confirmed
PBK000365,PNR154617,ER0634,Madrid,Seville,Eurostar+SNCF,Eurostar+TGV 4684,Eurostar+TGV,Connection,2025-06-09,2025-10-07,120,1,0,0,15:40,18:49,3h 9m,189,191,380,0.497,6,0,Yes,First Class,regular,7C,agent_portal,127.23,127.23,EUR,Confirmed
PBK000366,PNR709303,ER0086,Madrid,Seville,DB,ICE 7048,ICE,Direct,2025-02-27,2025-03-30,31,6,1,0,12:00,14:16,2h 16m,136,57,380,0.849,7,5,No,First Class,regular,1A,mobile_app,179.27,179.27,EUR,Confirmed
PBK000367,PNR775885,ER0905,Lisbon,Madrid,PKP,IC 2579,IC,Connection,2025-11-02,2025-11-22,20,5,1,0,17:20,22:07,4h 47m,287,53,450,0.88,7,5,Yes,Standard,youth,2C,web,183.43,157.75,EUR,Confirmed
PBK000368,PNR822730,ER0430,London,Paris,Eurostar+SNCF,Eurostar+TGV 2686,Eurostar+TGV,Connection,2026-02-10,2026-02-24,14,1,0,0,22:25,02:53,4h 28m,268,7,380,0.98,9,5,Yes,Standard,senior,7A,api_partner,207.69,170.31,EUR,Confirmed
PBK000369,PNR439403,ER0215,Milan,Venice,Eurostar,Eurostar 5003,Eurostar,Direct,2025-03-10,2025-04-12,33,5,1,0,22:10,23:11,1h 1m,61,109,450,0.756,5,45,No,First Class,regular,18C,mobile_app,189.08,189.08,EUR,Confirmed
PBK000370,PNR576136,ER0621,Madrid,Barcelona,SNCF,TER 6829,TER,Direct,2026-03-21,2026-07-06,107,0,0,1,20:15,02:26,6h 11m,371,228,600,0.62,7,30,Yes,Standard,regular,18C,agent_portal,167.62,167.62,EUR,Confirmed
PBK000371,PNR299092,ER0761,Brussels,Cologne,Eurostar+SNCF,Eurostar+TGV 8055,Eurostar+TGV,Connection,2025-09-17,2025-11-05,49,2,0,0,06:20,08:45,2h 25m,145,40,600,0.932,8,5,Yes,First Class,regular,18D,web,141.04,141.04,EUR,Confirmed
PBK000372,PNR287316,ER0955,Amsterdam,Berlin,DB,ICE 7468,ICE,Direct,2026-01-28,2026-04-09,71,3,0,0,06:55,10:03,3h 8m,188,89,300,0.703,6,30,Yes,Standard,regular,2B,web,152.45,152.45,EUR,Confirmed
PBK000373,PNR113721,ER0776,Copenhagen,Hamburg,PKP,EIP 1057,EIP,Direct,2025-09-06,2025-10-01,25,2,0,0,19:20,22:32,3h 12m,192,7,380,0.98,9,0,Yes,Standard,regular,20A,mobile_app,189.82,189.82,EUR,Confirmed
PBK000374,PNR654718,ER0633,Berlin,Frankfurt,Eurostar,Eurostar 1805,Eurostar,Connection,2026-04-21,2026-08-13,114,3,0,1,21:45,01:04,3h 19m,199,202,520,0.61,6,15,Yes,Standard,youth,20C,web,197.48,169.83,EUR,Confirmed
PBK000375,PNR697717,ER0169,Warsaw,Berlin,NS,Intercity 1375,Intercity,Connection,2026-03-04,2026-04-12,39,6,1,0,13:45,17:08,3h 23m,203,61,520,0.881,7,15,Yes,First Class,regular,7B,mobile_app,164.21,164.21,EUR,Cancelled
PBK000376,PNR930956,ER0615,Munich,Vienna,ÖBB,Regional 2200,Regional,Direct,2025-10-13,2026-01-17,96,5,1,0,18:20,22:06,3h 46m,226,97,220,0.555,4,20,No,Standard,senior,4B,api_partner,114.81,94.14,EUR,Confirmed
PBK000377,PNR901305,ER0184,Milan,Venice,DB,IC 8087,IC,Direct,2025-09-16,2025-10-30,44,3,0,0,22:10,23:10,1h 0m,60,229,450,0.489,1,5,Yes,First Class,regular,12D,agent_portal,81.36,81.36,EUR,Confirmed
PBK000378,PNR100205,ER0922,Vienna,Prague,NS,Intercity 6250,Intercity,Direct,2026-01-07,2026-02-18,42,2,0,0,11:15,12:51,1h 36m,96,110,220,0.498,2,5,Yes,First Class,regular,15D,api_partner,86.54,86.54,EUR,Confirmed
PBK000379,PNR680557,ER0425,Paris,Brussels,SJ,InterCity 4636,InterCity,Connection,2025-05-26,2025-08-11,77,0,0,1,19:00,21:08,2h 8m,128,90,520,0.826,7,0,Yes,First Class,regular,1C,agent_portal,150.09,150.09,EUR,Confirmed
PBK000380,PNR950472,ER0618,London,Paris,Trenitalia,Intercity 4615,Intercity,Connection,2026-04-20,2026-07-03,74,4,0,1,07:45,10:58,3h 13m,193,33,600,0.945,10,0,No,Standard,youth,8C,mobile_app,184.67,158.82,EUR,Confirmed
PBK000381,PNR139186,ER0649,Madrid,Barcelona,DB+ÖBB,ICE+Railjet 3003,ICE+Railjet,Connection,2025-07-24,2025-10-05,73,6,1,0,13:05,17:10,4h 5m,245,7,380,0.98,10,10,Yes,First Class,regular,20C,web,191.2,191.2,EUR,Confirmed
PBK000382,PNR764678,ER0219,Cologne,Frankfurt,SBB,IR 6247,IR,Direct,2025-07-15,2025-07-26,11,5,1,1,16:05,16:47,0h 42m,42,14,220,0.936,7,5,No,First Class,regular,8A,web,192.85,192.85,EUR,Confirmed
PBK000383,PNR332873,ER0380,Warsaw,Berlin,Renfe,AVE 1766,AVE,Connection,2025-06-06,2025-08-13,68,2,0,1,17:50,20:30,2h 40m,160,40,300,0.865,9,20,Yes,Standard,regular,15A,api_partner,195.3,195.3,EUR,Confirmed
PBK000384,PNR911414,ER0259,Copenhagen,Hamburg,SNCF,TGV INOUI 1193,TGV INOUI,Connection,2025-07-21,2025-08-09,19,5,1,1,18:10,21:18,3h 8m,188,10,520,0.98,10,0,Yes,First Class,regular,17D,api_partner,237.16,237.16,EUR,Confirmed
PBK000385,PNR817999,ER0429,Lisbon,Madrid,SNCF,TER 9444,TER,Direct,2025-03-11,2025-05-12,62,0,0,0,10:50,15:59,5h 9m,309,133,450,0.703,5,30,Yes,First Class,regular,14C,agent_portal,122.45,122.45,EUR,Confirmed
PBK000386,PNR753453,ER0560,Nice,Paris,DB+ÖBB,ICE+Railjet 2355,ICE+Railjet,Connection,2025-12-10,2026-02-01,53,6,1,0,05:00,09:55,4h 55m,295,81,180,0.547,3,20,Yes,Standard,senior,12D,mobile_app,143.68,117.82,EUR,Confirmed
PBK000387,PNR972881,ER0133,Hamburg,Munich,NS,Sprinter 8661,Sprinter,Connection,2026-04-19,2026-08-02,105,6,1,1,16:40,01:08,8h 28m,508,32,180,0.82,10,30,Yes,Standard,regular,8B,web,251.3,251.3,EUR,Confirmed
PBK000388,PNR753306,ER0327,Marseille,Paris,DB+ÖBB,ICE+Railjet 6716,ICE+Railjet,Connection,2025-12-22,2026-04-04,103,5,1,0,22:20,05:31,7h 11m,431,85,220,0.61,7,0,No,First Class,regular,18D,agent_portal,166.38,166.38,EUR,Refunded
PBK000389,PNR155663,ER0780,Brussels,Cologne,SNCB,IC 757,IC,Direct,2025-12-22,2026-03-22,90,6,1,0,09:25,10:32,1h 7m,67,30,380,0.92,9,0,Yes,Standard,regular,7C,agent_portal,139.53,139.53,EUR,Confirmed
PBK000390,PNR633243,ER0668,Copenhagen,Hamburg,SNCF+DB,TER+ICE 3973,TER+ICE,Connection,2025-01-05,2025-01-14,9,1,0,0,09:20,12:41,3h 21m,201,4,220,0.98,7,45,No,First Class,regular,8D,api_partner,194.9,194.9,EUR,Confirmed
PBK000391,PNR655132,ER0628,Madrid,Barcelona,NS,Intercity 1470,Intercity,Direct,2025-06-11,2025-08-13,63,2,0,1,05:00,07:37,2h 37m,157,29,600,0.951,10,0,Yes,Standard,regular,2B,web,193.8,193.8,EUR,Confirmed
PBK000392,PNR505977,ER0835,Madrid,Barcelona,SNCF,TGV INOUI 179,TGV INOUI,Direct,2025-07-21,2025-10-25,96,5,1,0,22:40,02:10,3h 30m,210,33,180,0.813,9,5,Yes,Standard,child,2C,agent_portal,178.33,98.08,EUR,Cancelled
PBK000393,PNR700727,ER0731,Lyon,Barcelona,NS,Sprinter 3085,Sprinter,Connection,2025-05-24,2025-06-22,29,6,1,1,16:15,23:59,7h 44m,464,34,520,0.933,7,0,Yes,Standard,regular,14B,mobile_app,248.15,248.15,EUR,Confirmed
PBK000394,PNR550955,ER0649,Madrid,Barcelona,DB+ÖBB,ICE+Railjet 3003,ICE+Railjet,Connection,2025-06-09,2025-10-04,117,5,1,0,13:05,17:10,4h 5m,245,157,380,0.585,7,10,Yes,Standard,youth,17B,agent_portal,139.86,120.28,EUR,Confirmed
PBK000395,PNR534152,ER0266,Cologne,Frankfurt,NS,Intercity 6059,Intercity,Direct,2025-10-17,2026-02-12,118,3,0,0,08:10,09:13,1h 3m,63,246,450,0.451,4,45,Yes,Standard,regular,1C,mobile_app,72.31,72.31,EUR,Confirmed
PBK000396,PNR735022,ER0643,Paris,Brussels,SNCF,TGV INOUI 1162,TGV INOUI,Direct,2026-01-17,2026-05-17,120,6,1,0,05:45,07:02,1h 17m,77,148,380,0.608,6,30,Yes,First Class,regular,1C,mobile_app,104.57,104.57,EUR,Confirmed
PBK000397,PNR993522,ER0865,Rome,Milan,Trenitalia,Intercity 5710,Intercity,Direct,2025-11-02,2025-12-02,30,1,0,1,07:35,10:35,3h 0m,180,29,180,0.838,7,0,No,Standard,regular,12B,api_partner,186.72,186.72,EUR,Confirmed
PBK000398,PNR169348,ER0202,Rome,Milan,Eurostar,Eurostar 2236,Eurostar,Direct,2025-03-12,2025-04-02,21,2,0,0,22:30,02:04,3h 34m,214,34,380,0.909,6,15,Yes,Standard,child,7B,mobile_app,209.37,115.15,EUR,Cancelled
PBK000399,PNR855185,ER0396,Oslo,Stockholm,DB,RE 7118,RE,Direct,2025-08-13,2025-12-02,111,1,0,1,16:40,21:58,5h 18m,318,204,380,0.461,3,10,Yes,Standard,regular,20D,web,159.81,159.81,EUR,Confirmed
PBK000400,PNR870881,ER0945,Milan,Zurich,ÖBB,Nightjet 7682,Nightjet,Direct,2026-01-16,2026-03-31,74,1,0,0,22:40,23:58,1h 18m,78,51,220,0.768,6,0,Yes,Standard,regular,8D,web,126.44,126.44,EUR,Confirmed
PBK000401,PNR542983,ER0688,Copenhagen,Hamburg,DB+ÖBB,ICE+Railjet 2364,ICE+Railjet,Connection,2025-09-22,2025-12-29,98,0,0,1,17:30,19:47,2h 17m,137,44,220,0.798,9,10,Yes,Standard,senior,15B,agent_portal,155.76,127.72,EUR,Confirmed
PBK000402,PNR439173,ER0019,Nice,Paris,DB,IC 1846,IC,Direct,2025-01-28,2025-04-27,89,6,1,0,17:35,22:45,5h 10m,310,215,520,0.586,4,0,Yes,Standard,regular,13D,mobile_app,143.4,143.4,EUR,Confirmed
PBK000403,PNR219710,ER0481,Berlin,Frankfurt,SNCF,Intercités 9236,Intercités,Direct,2025-08-21,2025-11-05,76,2,0,0,19:45,22:43,2h 58m,178,42,180,0.763,6,45,Yes,First Class,regular,4A,mobile_app,117.94,117.94,EUR,Confirmed
PBK000404,PNR451475,ER0270,Zurich,Vienna,SJ,InterCity 540,InterCity,Direct,2025-07-05,2025-07-16,11,2,0,1,15:00,20:57,5h 57m,357,6,300,0.98,9,0,Yes,First Class,regular,2B,api_partner,233.71,233.71,EUR,Confirmed
PBK000405,PNR223264,ER0072,Lyon,Barcelona,SBB,IR 7466,IR,Direct,2026-03-18,2026-04-07,20,1,0,0,16:40,19:49,3h 9m,189,84,300,0.718,3,10,Yes,Standard,regular,10B,api_partner,138.84,138.84,EUR,Refunded
PBK000406,PNR717466,ER0805,London,Paris,Trenitalia,Intercity 1597,Intercity,Direct,2025-01-02,2025-03-23,80,6,1,0,06:00,07:58,1h 58m,118,11,220,0.95,10,15,Yes,First Class,regular,8B,api_partner,163.08,163.08,EUR,Confirmed
PBK000407,PNR138504,ER0731,Lyon,Barcelona,NS,Sprinter 3085,Sprinter,Connection,2025-07-29,2025-09-24,57,2,0,0,16:15,23:59,7h 44m,464,214,520,0.588,4,0,Yes,Standard,regular,2C,mobile_app,164.99,164.99,EUR,Confirmed
PBK000408,PNR577456,ER0223,Paris,Lyon,Eurostar,Eurostar 7404,Eurostar,Direct,2025-12-08,2026-02-20,74,4,0,0,06:05,08:36,2h 31m,151,83,520,0.84,7,0,Yes,First Class,child,10B,mobile_app,194.87,107.18,EUR,Confirmed
PBK000409,PNR241081,ER0241,Oslo,Stockholm,DB+ÖBB,ICE+Railjet 2922,ICE+Railjet,Connection,2026-04-22,2026-04-27,5,0,0,0,05:35,07:54,2h 19m,139,30,180,0.829,5,0,No,Standard,senior,10D,web,151.34,124.1,EUR,Confirmed
PBK000410,PNR547798,ER0135,Munich,Vienna,SJ,X2000 8055,X2000,Direct,2025-05-21,2025-07-03,43,3,0,1,14:40,16:23,1h 43m,103,104,450,0.767,5,0,Yes,First Class,regular,16C,web,148.92,148.92,EUR,Confirmed
PBK000411,PNR739008,ER0507,Madrid,Seville,DB+ÖBB,ICE+Railjet 9905,ICE+Railjet,Connection,2025-05-13,2025-07-20,68,6,1,1,20:00,22:46,2h 46m,166,25,180,0.859,7,15,Yes,Standard,regular,16B,api_partner,188.55,188.55,EUR,Confirmed
PBK000412,PNR450006,ER0933,Milan,Zurich,SNCF+DB,TER+ICE 6455,TER+ICE,Connection,2025-04-10,2025-04-11,1,4,0,0,09:15,12:03,2h 48m,168,12,600,0.98,9,20,Yes,Standard,senior,14A,api_partner,207.62,170.25,EUR,Confirmed
PBK000413,PNR819150,ER0110,Madrid,Barcelona,DB+ÖBB,ICE+Railjet 6146,ICE+Railjet,Connection,2025-11-23,2025-12-21,28,6,1,1,18:30,22:09,3h 39m,219,4,220,0.98,10,15,Yes,Standard,regular,1A,agent_portal,227.84,227.84,EUR,Confirmed
PBK000414,PNR777015,ER0363,London,Brussels,NS,Sprinter 5107,Sprinter,Direct,2026-01-06,2026-03-20,73,4,0,0,21:55,00:44,2h 49m,169,153,450,0.659,6,0,Yes,Standard,youth,16A,api_partner,116.66,100.33,EUR,Confirmed
PBK000415,PNR692385,ER0712,Vienna,Prague,DB,IC 8866,IC,Direct,2025-11-18,2026-01-16,59,4,0,0,16:20,18:26,2h 6m,126,74,220,0.662,5,0,Yes,First Class,youth,17C,web,135.93,116.9,EUR,Confirmed
PBK000416,PNR455627,ER0230,Paris,Lyon,SJ,InterCity 1381,InterCity,Direct,2025-10-12,2025-12-20,69,5,1,1,07:10,09:11,2h 1m,121,7,180,0.956,10,30,Yes,Standard,regular,9A,mobile_app,194.49,194.49,EUR,Confirmed
PBK000417,PNR533973,ER0839,Brussels,Cologne,Renfe,Avant 4393,Avant,Direct,2026-03-08,2026-03-30,22,0,0,0,17:10,18:55,1h 45m,105,33,600,0.944,7,10,No,Standard,senior,2C,agent_portal,156.01,127.93,EUR,Confirmed
PBK000418,PNR565330,ER0959,Rome,Milan,Renfe,AVE 3093,AVE,Direct,2025-05-02,2025-06-19,48,3,0,1,17:45,20:24,2h 39m,159,272,600,0.546,3,0,Yes,First Class,regular,7A,web,152.72,152.72,EUR,Confirmed
PBK000419,PNR315154,ER0549,Munich,Vienna,Renfe,Avant 3675,Avant,Connection,2025-09-05,2025-12-30,116,1,0,1,10:30,13:18,2h 48m,168,77,220,0.65,6,45,No,First Class,senior,4B,mobile_app,137.44,112.7,EUR,Confirmed
PBK000420,PNR123572,ER0334,Warsaw,Berlin,Eurostar,Eurostar 395,Eurostar,Direct,2025-07-18,2025-10-18,92,5,1,0,07:40,10:17,2h 37m,157,118,380,0.689,7,20,Yes,First Class,regular,4C,web,176.4,176.4,EUR,Confirmed
PBK000421,PNR386929,ER0759,Oslo,Stockholm,DB+ÖBB,ICE+Railjet 6695,ICE+Railjet,Connection,2025-11-24,2026-03-19,115,3,0,0,20:50,00:08,3h 18m,198,301,520,0.421,4,5,Yes,Standard,regular,5B,agent_portal,115.16,115.16,EUR,Confirmed
PBK000422,PNR279594,ER0280,Brussels,Amsterdam,SNCF+DB,TER+ICE 1447,TER+ICE,Connection,2025-11-15,2026-01-26,72,0,0,0,19:50,22:20,2h 30m,150,185,600,0.69,6,0,Yes,Standard,child,19B,agent_portal,137.12,75.42,EUR,Confirmed
PBK000423,PNR510954,ER0576,London,Paris,Trenitalia,Frecciarossa 2345,Frecciarossa,Direct,2026-04-02,2026-05-16,44,5,1,0,21:00,00:19,3h 19m,199,31,380,0.918,9,5,Yes,Standard,regular,3D,web,210.51,210.51,EUR,Confirmed
PBK000424,PNR197429,ER0613,Hamburg,Munich,SNCF+DB,TGV+ICE 9780,TGV+ICE,Connection,2026-04-02,2026-06-17,76,2,0,1,20:00,01:00,5h 0m,300,31,180,0.823,8,15,No,First Class,senior,15B,web,189.76,155.6,EUR,Confirmed
PBK000425,PNR292259,ER0316,Vienna,Prague,Eurostar+SNCF,Eurostar+TGV 5494,Eurostar+TGV,Connection,2025-08-22,2025-10-01,40,2,0,0,15:00,17:44,2h 44m,164,117,300,0.609,3,0,Yes,First Class,regular,12D,agent_portal,102.41,102.41,EUR,Cancelled
PBK000426,PNR905245,ER0192,Brussels,Cologne,Trenitalia,Frecciarossa 2060,Frecciarossa,Direct,2025-06-19,2025-09-28,101,6,1,0,12:50,14:01,1h 11m,71,20,180,0.885,10,0,Yes,Standard,regular,6C,api_partner,163.08,163.08,EUR,Confirmed
PBK000427,PNR350164,ER0399,Stockholm,Copenhagen,DB+ÖBB,ICE+Railjet 2211,ICE+Railjet,Connection,2025-03-07,2025-05-12,66,0,0,0,17:15,21:19,4h 4m,244,11,450,0.974,9,0,Yes,First Class,senior,13D,api_partner,179.86,147.49,EUR,Confirmed
PBK000428,PNR281493,ER0456,Prague,Berlin,Trenitalia,Intercity 9567,Intercity,Direct,2025-03-23,2025-05-24,62,5,1,0,17:00,18:18,1h 18m,78,140,520,0.729,5,15,Yes,First Class,regular,18B,agent_portal,143.01,143.01,EUR,Confirmed
PBK000429,PNR525505,ER0454,Paris,Lyon,DB+ÖBB,ICE+Railjet 653,ICE+Railjet,Connection,2026-01-14,2026-05-14,120,3,0,0,06:10,09:14,3h 4m,184,221,450,0.508,6,0,Yes,Standard,regular,6C,api_partner,99.07,99.07,EUR,Confirmed
PBK000430,PNR893853,ER0291,Paris,Lyon,SNCB,IC 9693,IC,Direct,2025-12-17,2026-04-01,105,2,0,0,18:05,20:32,2h 27m,147,244,450,0.457,4,45,Yes,Standard,regular,19A,mobile_app,76.33,76.33,EUR,Confirmed
PBK000431,PNR193624,ER0721,Brussels,Cologne,SNCB,IC 2029,IC,Direct,2025-08-20,2025-10-28,69,1,0,0,16:10,17:00,0h 50m,50,46,300,0.845,8,20,Yes,First Class,regular,14C,agent_portal,131.93,131.93,EUR,Confirmed
PBK000432,PNR132699,ER0197,Copenhagen,Hamburg,SNCF+DB,TGV+ICE 6413,TGV+ICE,Connection,2025-09-19,2025-11-10,52,0,0,0,14:05,17:09,3h 4m,184,45,450,0.899,9,0,Yes,Standard,regular,4C,agent_portal,177.64,177.64,EUR,Confirmed
PBK000433,PNR682401,ER0693,Milan,Zurich,SNCF,Intercités 2364,Intercités,Direct,2025-10-30,2025-12-20,51,5,1,1,21:00,22:09,1h 9m,69,48,450,0.892,8,0,Yes,Standard,regular,5B,api_partner,176.12,176.12,EUR,Confirmed
PBK000434,PNR789886,ER0410,Amsterdam,Berlin,SNCF+DB,TGV+ICE 1812,TGV+ICE,Connection,2025-07-04,2025-10-20,108,0,0,0,07:05,09:49,2h 44m,164,278,600,0.536,4,0,No,Standard,regular,5D,web,112.72,112.72,EUR,Refunded
PBK000435,PNR678866,ER0915,Rome,Milan,SNCF,TER 6053,TER,Direct,2025-03-11,2025-03-22,11,5,1,0,09:00,15:11,6h 11m,371,12,600,0.98,8,45,Yes,Standard,regular,17D,api_partner,243.28,243.28,EUR,Confirmed
PBK000436,PNR695748,ER0036,Milan,Zurich,SNCB,EuroCity 6830,EuroCity,Direct,2025-04-26,2025-05-20,24,1,0,0,17:35,18:39,1h 4m,64,34,450,0.923,7,0,Yes,Standard,regular,2A,agent_portal,146.78,146.78,EUR,Confirmed
PBK000437,PNR357143,ER0189,Milan,Venice,PKP,EIP 1221,EIP,Direct,2025-02-27,2025-05-13,75,1,0,0,13:20,14:34,1h 14m,74,406,600,0.323,1,30,Yes,Standard,regular,17A,web,59.04,59.04,EUR,Confirmed
PBK000438,PNR637566,ER0419,London,Paris,SBB,InterCity 3685,InterCity,Direct,2025-12-06,2026-03-02,86,0,0,0,09:05,11:05,2h 0m,120,9,450,0.98,10,0,No,Standard,youth,16D,web,167.54,144.08,EUR,Confirmed
PBK000439,PNR706224,ER0216,Milan,Venice,SNCB,IC 5285,IC,Direct,2025-06-19,2025-08-12,54,1,0,1,21:05,22:29,1h 24m,84,236,450,0.475,2,45,Yes,Standard,senior,2D,agent_portal,109.85,90.08,EUR,Confirmed
PBK000440,PNR745710,ER0839,Brussels,Cologne,Renfe,Avant 4393,Avant,Direct,2025-12-03,2026-01-10,38,5,1,0,17:10,18:55,1h 45m,105,12,600,0.98,10,10,No,Standard,youth,9B,agent_portal,165.12,142.0,EUR,Confirmed
PBK000441,PNR608473,ER0963,Paris,Brussels,SNCF,Intercités 9077,Intercités,Direct,2025-05-12,2025-05-14,2,2,0,0,14:10,16:01,1h 51m,111,72,520,0.86,4,20,Yes,Standard,regular,9B,mobile_app,156.05,156.05,EUR,Confirmed
PBK000442,PNR792759,ER0062,Milan,Venice,PKP,IC 6925,IC,Connection,2026-03-18,2026-03-23,5,0,0,0,12:55,15:53,2h 58m,178,180,450,0.598,2,0,Yes,Standard,youth,13B,api_partner,134.96,116.07,EUR,Confirmed
PBK000443,PNR416006,ER0899,Nice,Paris,Trenitalia,Frecciarossa 4291,Frecciarossa,Direct,2025-03-27,2025-04-23,27,2,0,0,14:00,19:22,5h 22m,322,120,220,0.453,1,0,Yes,Standard,regular,13D,api_partner,131.45,131.45,EUR,Confirmed
PBK000444,PNR936039,ER0468,Cologne,Frankfurt,PKP,EIP 3802,EIP,Direct,2026-01-21,2026-05-20,119,2,0,0,17:55,19:04,1h 9m,69,340,520,0.346,2,5,Yes,Standard,regular,1C,api_partner,59.04,59.04,EUR,Confirmed
PBK000445,PNR380061,ER0067,Rome,Milan,SBB,IR 8147,IR,Connection,2025-06-11,2025-08-18,68,0,0,1,17:40,22:31,4h 51m,291,73,520,0.858,7,20,Yes,Standard,regular,11C,agent_portal,210.3,210.3,EUR,Confirmed
PBK000446,PNR805483,ER0680,Milan,Venice,ÖBB,Nightjet 9248,Nightjet,Connection,2025-10-27,2025-12-17,51,2,0,1,14:40,17:25,2h 45m,165,199,380,0.476,2,0,Yes,Standard,regular,11A,mobile_app,137.22,137.22,EUR,Confirmed
PBK000447,PNR159645,ER0703,Marseille,Paris,SNCF,TGV INOUI 2160,TGV INOUI,Direct,2025-01-07,2025-03-01,53,5,1,0,22:30,03:37,5h 7m,307,106,450,0.762,6,0,Yes,First Class,regular,1A,web,174.14,174.14,EUR,Confirmed
PBK000448,PNR365641,ER0554,Brussels,Amsterdam,Eurostar,Eurostar 4132,Eurostar,Direct,2026-03-04,2026-04-01,28,2,0,0,16:45,17:32,0h 47m,47,6,300,0.98,10,0,Yes,Standard,regular,4B,mobile_app,210.21,210.21,EUR,Confirmed
PBK000449,PNR501393,ER0261,Lyon,Barcelona,SBB,EuroCity 2771,EuroCity,Direct,2026-04-25,2026-05-05,10,1,0,0,21:20,00:59,3h 39m,219,138,300,0.539,1,20,Yes,Standard,regular,9A,web,114.06,114.06,EUR,Confirmed
PBK000450,PNR250861,ER0292,Amsterdam,Berlin,SBB,IR 9996,IR,Direct,2025-01-31,2025-03-06,34,3,0,0,13:25,15:53,2h 28m,148,69,600,0.883,7,0,Yes,First Class,regular,16A,mobile_app,163.56,163.56,EUR,Confirmed
PBK000451,PNR621877,ER0750,Lisbon,Madrid,PKP,IC 1141,IC,Direct,2025-04-22,2025-07-10,79,3,0,1,20:20,23:49,3h 29m,209,81,300,0.727,6,45,No,Standard,regular,15A,agent_portal,129.14,129.14,EUR,Confirmed
PBK000452,PNR523533,ER0230,Paris,Lyon,SJ,InterCity 1381,InterCity,Direct,2025-01-01,2025-05-01,120,3,0,0,07:10,09:11,2h 1m,121,64,180,0.644,8,30,Yes,First Class,regular,16D,api_partner,128.72,128.72,EUR,Confirmed
PBK000453,PNR520075,ER0175,Zurich,Vienna,Trenitalia,Intercity 2750,Intercity,Direct,2026-02-07,2026-02-16,9,0,0,0,09:50,15:12,5h 22m,322,12,600,0.98,8,0,Yes,Standard,regular,11C,agent_portal,226.77,226.77,EUR,Confirmed
PBK000454,PNR502824,ER0003,Paris,Amsterdam,DB+ÖBB,ICE+Railjet 4110,ICE+Railjet,Connection,2025-11-28,2025-12-10,12,2,0,1,16:25,20:31,4h 6m,246,19,300,0.933,7,0,Yes,First Class,regular,18A,mobile_app,222.18,222.18,EUR,Confirmed
PBK000455,PNR126596,ER0564,Munich,Vienna,Eurostar,Eurostar 3453,Eurostar,Connection,2025-12-23,2026-02-11,50,2,0,0,07:20,09:54,2h 34m,154,39,220,0.822,7,5,Yes,First Class,senior,2B,mobile_app,200.39,164.32,EUR,Refunded
PBK000456,PNR158777,ER0004,Rome,Milan,Trenitalia,Frecciarossa 7119,Frecciarossa,Connection,2025-05-03,2025-07-05,63,5,1,1,19:10,23:25,4h 15m,255,51,220,0.764,6,30,Yes,Standard,child,2C,web,220.89,121.49,EUR,Confirmed
PBK000457,PNR871185,ER0743,Lyon,Barcelona,Eurostar,Eurostar 6210,Eurostar,Direct,2025-01-22,2025-03-15,52,5,1,0,20:25,23:01,2h 36m,156,43,220,0.801,6,0,Yes,Standard,senior,3A,mobile_app,212.84,174.53,EUR,Confirmed
